epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
55,6.37726525192021,"tensor(17.9477, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0081, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2676, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0313, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3848, device='cuda:0')","tensor(3.3015, device='cuda:0')","tensor(0.0552, device='cuda:0')"
56,6.16897459428477,"tensor(17.9383, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0041, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2272, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0289, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0882, device='cuda:0')","tensor(3.3593, device='cuda:0')","tensor(0.0535, device='cuda:0')"
57,6.015100162971235,"tensor(17.8618, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0198, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1931, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0297, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6342, device='cuda:0')","tensor(3.2339, device='cuda:0')","tensor(0.0579, device='cuda:0')"
58,6.34780471626719,"tensor(17.6078, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.1190, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2398, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0300, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5322, device='cuda:0')","tensor(3.2043, device='cuda:0')","tensor(0.0539, device='cuda:0')"
59,6.3623050536191394,"tensor(17.6066, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0642, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2538, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0293, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2003, device='cuda:0')","tensor(3.2695, device='cuda:0')","tensor(0.0589, device='cuda:0')"
60,6.258421098591422,"tensor(18.7374, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0762, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2304, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0303, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2508, device='cuda:0')","tensor(3.2848, device='cuda:0')","tensor(0.0625, device='cuda:0')"
61,6.114041871236474,"tensor(17.3406, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0305, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2106, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0305, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2251, device='cuda:0')","tensor(3.2107, device='cuda:0')","tensor(0.0621, device='cuda:0')"
62,5.812752001089996,"tensor(17.2488, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0228, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1526, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0269, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2498, device='cuda:0')","tensor(3.1895, device='cuda:0')","tensor(0.0515, device='cuda:0')"
63,6.134411213373976,"tensor(17.8607, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.1760, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1859, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0292, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2648, device='cuda:0')","tensor(3.3082, device='cuda:0')","tensor(0.0551, device='cuda:0')"
64,6.067925394981857,"tensor(17.6262, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0295, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2015, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0310, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9654, device='cuda:0')","tensor(3.1222, device='cuda:0')","tensor(0.0497, device='cuda:0')"
